227070	[227070, 1901, 8, 59.0]
227070	[227070, 1901, 8, 67.0]
227070	[227070, 1901, 8, 56.0]
227070	[227070, 1901, 8, 62.0]
227070	[227070, 1901, 8, 74.0]
227070	[227070, 1901, 8, 63.0]
227070	[227070, 1901, 8, 63.0]
227070	[227070, 1901, 8, 74.0]
227070	[227070, 1901, 8, 56.0]
227070	[227070, 1901, 8, 52.0]
227070	[227070, 1901, 8, 68.0]
227070	[227070, 1901, 8, 56.0]
227070	[227070, 1901, 8, 58.0]
227070	[227070, 1901, 8, 71.0]
227070	[227070, 1901, 8, 63.0]
227070	[227070, 1901, 8, 62.0]
227070	[227070, 1901, 8, 64.0]
227070	[227070, 1901, 8, 62.0]
227070	[227070, 1901, 8, 60.0]
227070	[227070, 1901, 8, 69.0]
227070	[227070, 1901, 8, 61.0]
227070	[227070, 1901, 8, 59.0]
227070	[227070, 1901, 8, 60.0]
227070	[227070, 1901, 8, 56.0]
227070	[227070, 1901, 8, 54.0]
227070	[227070, 1901, 8, 64.0]
227070	[227070, 1901, 8, 56.0]
227070	[227070, 1901, 8, 52.0]
227070	[227070, 1901, 8, 63.0]
227070	[227070, 1901, 8, 56.0]
227070	[227070, 1901, 8, 56.0]
227070	[227070, 1901, 8, 69.0]
227070	[227070, 1901, 8, 55.0]
227070	[227070, 1901, 8, 61.0]
227070	[227070, 1901, 8, 78.0]
227070	[227070, 1901, 8, 66.0]
227070	[227070, 1901, 8, 62.0]
227070	[227070, 1901, 8, 72.0]
227070	[227070, 1901, 8, 56.0]
227070	[227070, 1901, 8, 59.0]
227070	[227070, 1901, 8, 77.0]
227070	[227070, 1901, 8, 59.0]
227070	[227070, 1901, 8, 61.0]
227070	[227070, 1901, 8, 81.0]
227070	[227070, 1901, 8, 59.0]
227070	[227070, 1901, 8, 59.0]
227070	[227070, 1901, 8, 82.0]
227070	[227070, 1901, 8, 61.0]
227070	[227070, 1901, 8, 60.0]
227070	[227070, 1901, 8, 79.0]
227070	[227070, 1901, 8, 63.0]
227070	[227070, 1901, 8, 67.0]
227070	[227070, 1901, 8, 81.0]
227070	[227070, 1901, 8, 64.0]
227070	[227070, 1901, 8, 63.0]
227070	[227070, 1901, 8, 77.0]
227070	[227070, 1901, 8, 65.0]
227070	[227070, 1901, 8, 61.0]
227070	[227070, 1901, 8, 66.0]
227070	[227070, 1901, 8, 59.0]
227070	[227070, 1901, 8, 51.0]
227070	[227070, 1901, 8, 62.0]
227070	[227070, 1901, 8, 50.0]
227070	[227070, 1901, 8, 49.0]
